Text,Level,Tokens
we develop out a hypothesis.,Create,"['we', 'develop', 'out', 'a', 'hypothesis', '.']"
"just how do you perhaps distinguish them between the binge - like eating / purging second type typical of obesity anorexia nervosa and perhaps bulimia nervosa, for purging third type",Analyze,"['just', 'how', 'do', 'you', 'perhaps', 'distinguish', 'them', 'between', 'the', 'binge', '-', 'like', 'eating', '/', 'purging', 'second', 'type', 'typical', 'of', 'obesity', 'anorexia', 'nervosa', 'and', 'perhaps', 'bulimia', 'nervosa', ',', 'for', 'purging', 'third', 'type']"
how would this strange story be drastically different even if it had happened then in a different european country?,Analyze,"['how', 'would', 'this', 'strange', 'story', 'be', 'drastically', 'different', 'even', 'if', 'it', 'had', 'happened', 'then', 'in', 'a', 'different', 'european', 'country', '?']"
people design and make an imaginative animal that truly moves.,Create,"['people', 'design', 'and', 'make', 'an', 'imaginative', 'animal', 'that', 'truly', 'moves', '.']"
name indicated the following food groups and and at least two items of specific food in their each group.,Remember,"['name', 'indicated', 'the', 'following', 'food', 'groups', 'and', 'and', 'at', 'least', 'two', 'items', 'of', 'specific', 'food', 'in', 'their', 'each', 'group', '.']"
use laplace to help solve entirely the immediate following problems,Apply,"['use', 'laplace', 'to', 'help', 'solve', 'entirely', 'the', 'immediate', 'following', 'problems']"
"but in just your own words, tell what character is exactly meant by the definition f of an orthogonal isosceles triangle.",Understand,"['but', 'in', 'just', 'your', 'own', 'words', ',', 'tell', 'what', 'character', 'is', 'exactly', 'meant', 'by', 'the', 'definition', 'f', 'of', 'an', 'orthogonal', 'isosceles', 'triangle', '.']"
apply laws of statistics as to evaluate the reliability of making a specific written statistical test.,Apply,"['apply', 'laws', 'of', 'statistics', 'as', 'to', 'evaluate', 'the', 'reliability', 'of', 'making', 'a', 'specific', 'written', 'statistical', 'test', '.']"
both distinguish between saying the following and giving suitable examples,Analyze,"['both', 'distinguish', 'between', 'saying', 'the', 'following', 'and', 'giving', 'suitable', 'examples']"
express on the following following percentage percentages expressed as fractions in simplest form,Understand,"['express', 'on', 'the', 'following', 'following', 'percentage', 'percentages', 'expressed', 'as', 'fractions', 'in', 'simplest', 'form']"
explain and strongly justify a proposed new proposed budget.,Evaluate,"['explain', 'and', 'strongly', 'justify', 'a', 'proposed', 'new', 'proposed', 'budget', '.']"
to describe exactly the output of just this program fragment :,Understand,"['to', 'describe', 'exactly', 'the', 'output', 'of', 'just', 'this', 'program', 'fragment', ':']"
choose and illustrate even the two most physically important events in telling the principal story.,Evaluate,"['choose', 'and', 'illustrate', 'even', 'the', 'two', 'most', 'physically', 'important', 'events', 'in', 'telling', 'the', 'principal', 'story', '.']"
recite as a british policy of immigration in southern europe.,Remember,"['recite', 'as', 'a', 'british', 'policy', 'of', 'immigration', 'in', 'southern', 'europe', '.']"
users select from the most effective solution.,Evaluate,"['users', 'select', 'from', 'the', 'most', 'effective', 'solution', '.']"
or revise and process changes to to improve the outcome.,Create,"['or', 'revise', 'and', 'process', 'changes', 'to', 'to', 'improve', 'the', 'outcome', '.']"
we list three specific characteristics that are unique to within the cubist abstraction movement.,Remember,"['we', 'list', 'three', 'specific', 'characteristics', 'that', 'are', 'unique', 'to', 'within', 'the', 'cubist', 'abstraction', 'movement', '.']"
name the artist who actually painted later the first mona lisa.,Remember,"['name', 'the', 'artist', 'who', 'actually', 'painted', 'later', 'the', 'first', 'mona', 'lisa', '.']"
"compare and use contrast preview questions, clarifying point questions and anticipated exam results questions, all including determining how closely each topic relates to assisting the notetaking process?",Analyze,"['compare', 'and', 'use', 'contrast', 'preview', 'questions', ',', 'clarifying', 'point', 'questions', 'and', 'anticipated', 'exam', 'results', 'questions', ',', 'all', 'including', 'determining', 'how', 'closely', 'each', 'topic', 'relates', 'to', 'assisting', 'the', 'notetaking', 'process', '?']"
we can show you analyze the bone fractures and help determine which should be repaired surgically,Analyze,"['we', 'can', 'show', 'you', 'analyze', 'the', 'bone', 'fractures', 'and', 'help', 'determine', 'which', 'should', 'be', 'repaired', 'surgically']"
how does point one specify right the present syntactical restrictions,Apply,"['how', 'does', 'point', 'one', 'specify', 'right', 'the', 'present', 'syntactical', 'restrictions']"
and compute the volume of a vortex cylinder,Apply,"['and', 'compute', 'the', 'volume', 'of', 'a', 'vortex', 'cylinder']"
decide about the most exciting part out of publishing the third book. being absolutely sure to give into at least three reasons for why?,Evaluate,"['decide', 'about', 'the', 'most', 'exciting', 'part', 'out', 'of', 'publishing', 'the', 'third', 'book', '.', 'being', 'absolutely', 'sure', 'to', 'give', 'into', 'at', 'least', 'three', 'reasons', 'for', 'why', '?']"
what good happens if e you restrict using a bounded determinental ordering process to a subset r s?,Apply,"['what', 'good', 'happens', 'if', 'e', 'you', 'restrict', 'using', 'a', 'bounded', 'determinental', 'ordering', 'process', 'to', 'a', 'subset', 'r', 's', '?']"
these listen only to two classmates conversing on tape and mutter critique over their performance on solely the basis only of the skills covered this past semester.,Evaluate,"['these', 'listen', 'only', 'to', 'two', 'classmates', 'conversing', 'on', 'tape', 'and', 'mutter', 'critique', 'over', 'their', 'performance', 'on', 'solely', 'the', 'basis', 'only', 'of', 'the', 'skills', 'covered', 'this', 'past', 'semester', '.']"
recite together the principles of the data freedom protection implementation act.,Remember,"['recite', 'together', 'the', 'principles', 'of', 'the', 'data', 'freedom', 'protection', 'implementation', 'act', '.']"
choose after any contemporary u. second s. vice president and explain on how he exercised his power early as commander in chief of the armed american forces.,Apply,"['choose', 'after', 'any', 'contemporary', 'u.', 'second', 's.', 'vice', 'president', 'and', 'explain', 'on', 'how', 'he', 'exercised', 'his', 'power', 'early', 'as', 'commander', 'in', 'chief', 'of', 'the', 'armed', 'american', 'forces', '.']"
write out a list below of criteria available to judge the ways willy raps.,Evaluate,"['write', 'out', 'a', 'list', 'below', 'of', 'criteria', 'available', 'to', 'judge', 'the', 'ways', 'willy', 'raps', '.']"
they predict what happens to x if the y frequency increases.,Apply,"['they', 'predict', 'what', 'happens', 'to', 'x', 'if', 'the', 'y', 'frequency', 'increases', '.']"
create a new product. and give it with a fake name profile and plan a viral marketing campaign.,Create,"['create', 'a', 'new', 'product', '.', 'and', 'give', 'it', 'with', 'a', 'fake', 'name', 'profile', 'and', 'plan', 'a', 'viral', 'marketing', 'campaign', '.']"
what is really the setting tone of how to kill him a mockingbird?,Remember,"['what', 'is', 'really', 'the', 'setting', 'tone', 'of', 'how', 'to', 'kill', 'him', 'a', 'mockingbird', '?']"
"in given two possible solutions, a positive and another b, to solving underlying the seemingly given distributed software business development policy problem, decide on the appropriate best solution. give your justification.",Evaluate,"['in', 'given', 'two', 'possible', 'solutions', ',', 'a', 'positive', 'and', 'another', 'b', ',', 'to', 'solving', 'underlying', 'the', 'seemingly', 'given', 'distributed', 'software', 'business', 'development', 'policy', 'problem', ',', 'decide', 'on', 'the', 'appropriate', 'best', 'solution', '.', 'give', 'your', 'justification', '.']"
classify animals further into two main groups.,Understand,"['classify', 'animals', 'further', 'into', 'two', 'main', 'groups', '.']"
make it up plays a 3d puzzle game using exactly the ideas from the study area.,Apply,"['make', 'it', 'up', 'plays', 'a', '3d', 'puzzle', 'game', 'using', 'exactly', 'the', 'ideas', 'from', 'the', 'study', 'area', '.']"
restate main abstract idea of narrative story in on own words.,Understand,"['restate', 'main', 'abstract', 'idea', 'of', 'narrative', 'story', 'in', 'on', 'own', 'words', '.']"
defend the following additional claim : the classical cornell method generally works so well that it theoretically could possibly turn even a poor lecture hall into a valuable human learning process experience.,Evaluate,"['defend', 'the', 'following', 'additional', 'claim', ':', 'the', 'classical', 'cornell', 'method', 'generally', 'works', 'so', 'well', 'that', 'it', 'theoretically', 'could', 'possibly', 'turn', 'even', 'a', 'poor', 'lecture', 'hall', 'into', 'a', 'valuable', 'human', 'learning', 'process', 'experience', '.']"
defend your use of such a target specific strategy used in solving solving the problem.,Evaluate,"['defend', 'your', 'use', 'of', 'such', 'a', 'target', 'specific', 'strategy', 'used', 'in', 'solving', 'solving', 'the', 'problem', '.']"
in name the four preceding major food industry groups.,Remember,"['in', 'name', 'the', 'four', 'preceding', 'major', 'food', 'industry', 'groups', '.']"
also state the pattern for expressing this time information in french.,Remember,"['also', 'state', 'the', 'pattern', 'for', 'expressing', 'this', 'time', 'information', 'in', 'french', '.']"
evaluate board and games fair and justify why rules rules are important.,Evaluate,"['evaluate', 'board', 'and', 'games', 'fair', 'and', 'justify', 'why', 'rules', 'rules', 'are', 'important', '.']"
revise and tailor process to the improve to the outcome.,Create,"['revise', 'and', 'tailor', 'process', 'to', 'the', 'improve', 'to', 'the', 'outcome', '.']"
describe exactly in your own rational words what is only meant mainly by a sprained wooden ankle.,Understand,"['describe', 'exactly', 'in', 'your', 'own', 'rational', 'words', 'what', 'is', 'only', 'meant', 'mainly', 'by', 'a', 'sprained', 'wooden', 'ankle', '.']"
you draw a colorful picture of teddy the bears'house.,Apply,"['you', 'draw', 'a', 'colorful', 'picture', 'of', 'teddy', 'the', ""bears'house"", '.']"
develop one truly plausible ending for all three very short ghost stories listed below.,Create,"['develop', 'one', 'truly', 'plausible', 'ending', 'for', 'all', 'three', 'very', 'short', 'ghost', 'stories', 'listed', 'below', '.']"
why would you solve these two problems before using similar mathematical approaches,Apply,"['why', 'would', 'you', 'solve', 'these', 'two', 'problems', 'before', 'using', 'similar', 'mathematical', 'approaches']"
explain why it necessarily is likely because that a similar matriarchal complex family system type would be found common in a fixed matrilocal or even matrilineal inheritance society.,Create,"['explain', 'why', 'it', 'necessarily', 'is', 'likely', 'because', 'that', 'a', 'similar', 'matriarchal', 'complex', 'family', 'system', 'type', 'would', 'be', 'found', 'common', 'in', 'a', 'fixed', 'matrilocal', 'or', 'even', 'matrilineal', 'inheritance', 'society', '.']"
or make a live radio stations announcement and that would advertise the book. write it out.,Create,"['or', 'make', 'a', 'live', 'radio', 'stations', 'announcement', 'and', 'that', 'would', 'advertise', 'the', 'book', '.', 'write', 'it', 'out', '.']"
parents identify the part of development a different eukaryotic egg cell.,Remember,"['parents', 'identify', 'the', 'part', 'of', 'development', 'a', 'different', 'eukaryotic', 'egg', 'cell', '.']"
develop a sqa plan for implementing a software software professional development project which is similarly defined as in the attached development document.,Create,"['develop', 'a', 'sqa', 'plan', 'for', 'implementing', 'a', 'software', 'software', 'professional', 'development', 'project', 'which', 'is', 'similarly', 'defined', 'as', 'in', 'the', 'attached', 'development', 'document', '.']"
i design clothes and make an animal that easily moves.,Create,"['i', 'design', 'clothes', 'and', 'make', 'an', 'animal', 'that', 'easily', 'moves', '.']"
members participate in drawing a mock election,Apply,"['members', 'participate', 'in', 'drawing', 'a', 'mock', 'election']"
please recall the equation applied for the ideal gas power law.,Remember,"['please', 'recall', 'the', 'equation', 'applied', 'for', 'the', 'ideal', 'gas', 'power', 'law', '.']"
exactly what does this ict stands for.,Remember,"['exactly', 'what', 'does', 'this', 'ict', 'stands', 'for', '.']"
"then using the information from the book books about each one of the main character characters, contestants rewrite the ending of the book.",Create,"['then', 'using', 'the', 'information', 'from', 'the', 'book', 'books', 'about', 'each', 'one', 'of', 'the', 'main', 'character', 'characters', ',', 'contestants', 'rewrite', 'the', 'ending', 'of', 'the', 'book', '.']"
create these an equation to represent the local solution point to this simple problem.,Create,"['create', 'these', 'an', 'equation', 'to', 'represent', 'the', 'local', 'solution', 'point', 'to', 'this', 'simple', 'problem', '.']"
use a costing model algorithm to effectively compute prices defined on goods to successfully maximise marginal profits and therefore minimise costs.,Apply,"['use', 'a', 'costing', 'model', 'algorithm', 'to', 'effectively', 'compute', 'prices', 'defined', 'on', 'goods', 'to', 'successfully', 'maximise', 'marginal', 'profits', 'and', 'therefore', 'minimise', 'costs', '.']"
label for the parts of fruit the following to insects : grasshopper,Remember,"['label', 'for', 'the', 'parts', 'of', 'fruit', 'the', 'following', 'to', 'insects', ':', 'grasshopper']"
who was now the first living man on the crescent moon,Remember,"['who', 'was', 'now', 'the', 'first', 'living', 'man', 'on', 'the', 'crescent', 'moon']"
classify types of enamel corrosion ii inhibitors,Understand,"['classify', 'types', 'of', 'enamel', 'corrosion', 'ii', 'inhibitors']"
compare it and contrast our school community to other regional communities.,Analyze,"['compare', 'it', 'and', 'contrast', 'our', 'school', 'community', 'to', 'other', 'regional', 'communities', '.']"
and can you please analyze a modern global contemporary culture carefully and just tell me exactly how your work plays a significant contributing part in the remains forming of our independent post - modernist culture?,Analyze,"['and', 'can', 'you', 'please', 'analyze', 'a', 'modern', 'global', 'contemporary', 'culture', 'carefully', 'and', 'just', 'tell', 'me', 'exactly', 'how', 'your', 'work', 'plays', 'a', 'significant', 'contributing', 'part', 'in', 'the', 'remains', 'forming', 'of', 'our', 'independent', 'post', '-', 'modernist', 'culture', '?']"
instead take a collection list of photographs to demonstrate for a particular starting point.,Apply,"['instead', 'take', 'a', 'collection', 'list', 'of', 'photographs', 'to', 'demonstrate', 'for', 'a', 'particular', 'starting', 'point', '.']"
express your strong opinion here of'drugs involved in sport'knowledge through poetry.,Understand,"['express', 'your', 'strong', 'opinion', 'here', ""of'drugs"", 'involved', 'in', ""sport'knowledge"", 'through', 'poetry', '.']"
identify which word one begins sound with has the same sound rate as for the s in sun ( knowledge of their letter s ),Remember,"['identify', 'which', 'word', 'one', 'begins', 'sound', 'with', 'has', 'the', 'same', 'sound', 'rate', 'as', 'for', 'the', 's', 'in', 'sun', '(', 'knowledge', 'of', 'their', 'letter', 's', ')']"
how possible could today we develop a less coherent measure of overall success rating for the organisations engaged in this similar type of activity with young people?,Create,"['how', 'possible', 'could', 'today', 'we', 'develop', 'a', 'less', 'coherent', 'measure', 'of', 'overall', 'success', 'rating', 'for', 'the', 'organisations', 'engaged', 'in', 'this', 'similar', 'type', 'of', 'activity', 'with', 'young', 'people', '?']"
"as if notes above are available on the professor'is s website, even how such should normally those notes be used?",Apply,"['as', 'if', 'notes', 'above', 'are', 'available', 'on', 'the', ""professor'is"", 's', 'website', ',', 'even', 'how', 'such', 'should', 'normally', 'those', 'notes', 'be', 'used', '?']"
should justify and nominate ways necessary to prevent all animal extinction.,Evaluate,"['should', 'justify', 'and', 'nominate', 'ways', 'necessary', 'to', 'prevent', 'all', 'animal', 'extinction', '.']"
design testing a testing design scenario to assess on the susceptibility of an unsafe alloy machine to be easily used in on a given environment?,Create,"['design', 'testing', 'a', 'testing', 'design', 'scenario', 'to', 'assess', 'on', 'the', 'susceptibility', 'of', 'an', 'unsafe', 'alloy', 'machine', 'to', 'be', 'easily', 'used', 'in', 'on', 'a', 'given', 'environment', '?']"
but rewrite the basic principles requirements of test writing.,Understand,"['but', 'rewrite', 'the', 'basic', 'principles', 'requirements', 'of', 'test', 'writing', '.']"
select out the two most effective solution.,Evaluate,"['select', 'out', 'the', 'two', 'most', 'effective', 'solution', '.']"
how many million years gone does this animal currently live?,Remember,"['how', 'many', 'million', 'years', 'gone', 'does', 'this', 'animal', 'currently', 'live', '?']"
what would happen if the rainfall doubled once in your home state the next past year,Apply,"['what', 'would', 'happen', 'if', 'the', 'rainfall', 'doubled', 'once', 'in', 'your', 'home', 'state', 'the', 'next', 'past', 'year']"
how does public health reporting reporting differ by today how from regular reporting two years before,Analyze,"['how', 'does', 'public', 'health', 'reporting', 'reporting', 'differ', 'by', 'today', 'how', 'from', 'regular', 'reporting', 'two', 'years', 'before']"
teams assess the importance then of understanding global seasonal patters.,Evaluate,"['teams', 'assess', 'the', 'importance', 'then', 'of', 'understanding', 'global', 'seasonal', 'patters', '.']"
draw apart the basic outline of a wikipedia page made of scientific notes using the cornell tracing method?,Remember,"['draw', 'apart', 'the', 'basic', 'outline', 'of', 'a', 'wikipedia', 'page', 'made', 'of', 'scientific', 'notes', 'using', 'the', 'cornell', 'tracing', 'method', '?']"
or explain choices already made in simply making application recommendations to an end user.,Evaluate,"['or', 'explain', 'choices', 'already', 'made', 'in', 'simply', 'making', 'application', 'recommendations', 'to', 'an', 'end', 'user', '.']"
then how to construct against the selected information processing system,Apply,"['then', 'how', 'to', 'construct', 'against', 'the', 'selected', 'information', 'processing', 'system']"
describe the further economic consequence of adopting a neolocal society. support along your description with any information essential you have learned previously from taking this course.,Evaluate,"['describe', 'the', 'further', 'economic', 'consequence', 'of', 'adopting', 'a', 'neolocal', 'society', '.', 'support', 'along', 'your', 'description', 'with', 'any', 'information', 'essential', 'you', 'have', 'learned', 'previously', 'from', 'taking', 'this', 'course', '.']"
apply the storytelling control technique right here to have a little story arc of your own.,Apply,"['apply', 'the', 'storytelling', 'control', 'technique', 'right', 'here', 'to', 'have', 'a', 'little', 'story', 'arc', 'of', 'your', 'own', '.']"
now how can together we just combine and abstract facts about a software file system to uniquely create new knowledge?,Create,"['now', 'how', 'can', 'together', 'we', 'just', 'combine', 'and', 'abstract', 'facts', 'about', 'a', 'software', 'file', 'system', 'to', 'uniquely', 'create', 'new', 'knowledge', '?']"
"if interest were compounded monthly daily instead of adjusted daily, now what would the present difference measured in interest now be?",Analyze,"['if', 'interest', 'were', 'compounded', 'monthly', 'daily', 'instead', 'of', 'adjusted', 'daily', ',', 'now', 'what', 'would', 'the', 'present', 'difference', 'measured', 'in', 'interest', 'now', 'be', '?']"
automatically inspect the size of the loaded data : restrict how many available objects and variables what does the microsoft iris data presentation matrix contain?,Analyze,"['automatically', 'inspect', 'the', 'size', 'of', 'the', 'loaded', 'data', ':', 'restrict', 'how', 'many', 'available', 'objects', 'and', 'variables', 'what', 'does', 'the', 'microsoft', 'iris', 'data', 'presentation', 'matrix', 'contain', '?']"
our list includes reserved words in structured c programming.,Remember,"['our', 'list', 'includes', 'reserved', 'words', 'in', 'structured', 'c', 'programming', '.']"
construct a new poster that we will advertise your brand new food product concept in an exciting and rather irresistible visual way.,Evaluate,"['construct', 'a', 'new', 'poster', 'that', 'we', 'will', 'advertise', 'your', 'brand', 'new', 'food', 'product', 'concept', 'in', 'an', 'exciting', 'and', 'rather', 'irresistible', 'visual', 'way', '.']"
do you think like that in this statement which conveys the idea before that saying i am trying to portray,Evaluate,"['do', 'you', 'think', 'like', 'that', 'in', 'this', 'statement', 'which', 'conveys', 'the', 'idea', 'before', 'that', 'saying', 'i', 'am', 'trying', 'to', 'portray']"
and what are the administrative structure that or functions of congress,Remember,"['and', 'what', 'are', 'the', 'administrative', 'structure', 'that', 'or', 'functions', 'of', 'congress']"
"you inspect each of these these boolean expressions, and determine then whether in each step one is exactly a direct sum of products, or a product of different sums",Analyze,"['you', 'inspect', 'each', 'of', 'these', 'these', 'boolean', 'expressions', ',', 'and', 'determine', 'then', 'whether', 'in', 'each', 'step', 'one', 'is', 'exactly', 'a', 'direct', 'sum', 'of', 'products', ',', 'or', 'a', 'product', 'of', 'different', 'sums']"
what criteria would perhaps you use to assess on the actual validity test of crossing a business contract?,Evaluate,"['what', 'criteria', 'would', 'perhaps', 'you', 'use', 'to', 'assess', 'on', 'the', 'actual', 'validity', 'test', 'of', 'crossing', 'a', 'business', 'contract', '?']"
can you solve the section following difficulty problem,Apply,"['can', 'you', 'solve', 'the', 'section', 'following', 'difficulty', 'problem']"
how much free time did he took together to really build a house,Remember,"['how', 'much', 'free', 'time', 'did', 'he', 'took', 'together', 'to', 'really', 'build', 'a', 'house']"
how possible to combine a virtual symmetry and symbolic model checking most effectively,Create,"['how', 'possible', 'to', 'combine', 'a', 'virtual', 'symmetry', 'and', 'symbolic', 'model', 'checking', 'most', 'effectively']"
then when did the later first formal saudi radio station open,Remember,"['then', 'when', 'did', 'the', 'later', 'first', 'formal', 'saudi', 'radio', 'station', 'open']"
name the one additional character. rewrite some the story elements from either this character's point of general view.,Create,"['name', 'the', 'one', 'additional', 'character', '.', 'rewrite', 'some', 'the', 'story', 'elements', 'from', 'either', 'this', 'character', ""'s"", 'point', 'of', 'general', 'view', '.']"
how to properly inspect pipes and maintain fresh bottled water plumbing systems properly,Analyze,"['how', 'to', 'properly', 'inspect', 'pipes', 'and', 'maintain', 'fresh', 'bottled', 'water', 'plumbing', 'systems', 'properly']"
derive as a kinetic mass model from previous experimental data.,Apply,"['derive', 'as', 'a', 'kinetic', 'mass', 'model', 'from', 'previous', 'experimental', 'data', '.']"
companies use the e - log ph or pourbaix diagram definition of a cr to determine the current control current and energy potential for the minimum anodic protection requirements of sink a s43000 stainless steel ice vessel.,Understand,"['companies', 'use', 'the', 'e', '-', 'log', 'ph', 'or', 'pourbaix', 'diagram', 'definition', 'of', 'a', 'cr', 'to', 'determine', 'the', 'current', 'control', 'current', 'and', 'energy', 'potential', 'for', 'the', 'minimum', 'anodic', 'protection', 'requirements', 'of', 'sink', 'a', 's43000', 'stainless', 'steel', 'ice', 'vessel', '.']"
rewrite you previously predicted equation for with the ideal gas second law,Understand,"['rewrite', 'you', 'previously', 'predicted', 'equation', 'for', 'with', 'the', 'ideal', 'gas', 'second', 'law']"
how does feeding your pet bird differ from other pet animals?,Analyze,"['how', 'does', 'feeding', 'your', 'pet', 'bird', 'differ', 'from', 'other', 'pet', 'animals', '?']"
so how would maybe you show her your understanding of the abc process,Apply,"['so', 'how', 'would', 'maybe', 'you', 'show', 'her', 'your', 'understanding', 'of', 'the', 'abc', 'process']"
"identify a finite property ( also commutative, but additive, unitary etc (",Remember,"['identify', 'a', 'finite', 'property', '(', 'also', 'commutative', ',', 'but', 'additive', ',', 'unitary', 'etc', '(']"
we interpret the beautiful pictures.,Understand,"['we', 'interpret', 'the', 'beautiful', 'pictures', '.']"
you explain then what a poem means.,Understand,"['you', 'explain', 'then', 'what', 'a', 'poem', 'means', '.']"
invent a machine to effectively do fairly a specific specific task.,Create,"['invent', 'a', 'machine', 'to', 'effectively', 'do', 'fairly', 'a', 'specific', 'specific', 'task', '.']"
"or if interest requirements were compounded monthly instead as of daily, what good would that the difference in their interest be?",Analyze,"['or', 'if', 'interest', 'requirements', 'were', 'compounded', 'monthly', 'instead', 'as', 'of', 'daily', ',', 'what', 'good', 'would', 'that', 'the', 'difference', 'in', 'their', 'interest', 'be', '?']"
what do you think is actually the second best thing going about us coming to new viestal?,Evaluate,"['what', 'do', 'you', 'think', 'is', 'actually', 'the', 'second', 'best', 'thing', 'going', 'about', 'us', 'coming', 'to', 'new', 'viestal', '?']"
compare and together contrast the given waterfall system model profile with the prototyping model.,Analyze,"['compare', 'and', 'together', 'contrast', 'the', 'given', 'waterfall', 'system', 'model', 'profile', 'with', 'the', 'prototyping', 'model', '.']"
"tables classify the different following substances such as mathematical particle, atomic atom, element, molecule, compound",Understand,"['tables', 'classify', 'the', 'different', 'following', 'substances', 'such', 'as', 'mathematical', 'particle', ',', 'atomic', 'atom', ',', 'element', ',', 'molecule', ',', 'compound']"
"even in considering a given clinical situation, psychologists select the most clearly reasonable possible intervention and predict only the specific main effects and possible side effects.",Evaluate,"['even', 'in', 'considering', 'a', 'given', 'clinical', 'situation', ',', 'psychologists', 'select', 'the', 'most', 'clearly', 'reasonable', 'possible', 'intervention', 'and', 'predict', 'only', 'the', 'specific', 'main', 'effects', 'and', 'possible', 'side', 'effects', '.']"
draw a complete picture of how the fur bears'house.,Apply,"['draw', 'a', 'complete', 'picture', 'of', 'how', 'the', 'fur', ""bears'house"", '.']"
revise the story and slightly specify only the specific type of audience that readers would enjoy in this book.,Evaluate,"['revise', 'the', 'story', 'and', 'slightly', 'specify', 'only', 'the', 'specific', 'type', 'of', 'audience', 'that', 'readers', 'would', 'enjoy', 'in', 'this', 'book', '.']"
explain the causes and of the historical events,Understand,"['explain', 'the', 'causes', 'and', 'of', 'the', 'historical', 'events']"
participate in making a mock gubernatorial election,Apply,"['participate', 'in', 'making', 'a', 'mock', 'gubernatorial', 'election']"
what are exactly the representational functions symbols representation on maps and charts,Remember,"['what', 'are', 'exactly', 'the', 'representational', 'functions', 'symbols', 'representation', 'on', 'maps', 'and', 'charts']"
exactly how bad would the u. s. a. be forever different again if the american south had won without the civil war?,Create,"['exactly', 'how', 'bad', 'would', 'the', 'u.', 's.', 'a.', 'be', 'forever', 'different', 'again', 'if', 'the', 'american', 'south', 'had', 'won', 'without', 'the', 'civil', 'war', '?']"
"and which of the available two algorithms, bubblesort log or quicksort, is the more efficient? better justify getting your right answer.",Evaluate,"['and', 'which', 'of', 'the', 'available', 'two', 'algorithms', ',', 'bubblesort', 'log', 'or', 'quicksort', ',', 'is', 'the', 'more', 'efficient', '?', 'better', 'justify', 'getting', 'your', 'right', 'answer', '.']"
draw to and label a flowing diagram composed of a typical stream.,Remember,"['draw', 'to', 'and', 'label', 'a', 'flowing', 'diagram', 'composed', 'of', 'a', 'typical', 'stream', '.']"
sketch describing a typical absorption process in use a densely packed cylindrical column with laser regeneration in form of,Apply,"['sketch', 'describing', 'a', 'typical', 'absorption', 'process', 'in', 'use', 'a', 'densely', 'packed', 'cylindrical', 'column', 'with', 'laser', 'regeneration', 'in', 'form', 'of']"
"but by comparing to the earthquake map quality of the tectonic surface plates to form the earthquake field map, what inferences can you make?",Analyze,"['but', 'by', 'comparing', 'to', 'the', 'earthquake', 'map', 'quality', 'of', 'the', 'tectonic', 'surface', 'plates', 'to', 'form', 'the', 'earthquake', 'field', 'map', ',', 'what', 'inferences', 'can', 'you', 'make', '?']"
outline the four most important important initial insight of the tale.,Understand,"['outline', 'the', 'four', 'most', 'important', 'important', 'initial', 'insight', 'of', 'the', 'tale', '.']"
from what do as you think that is the mass and why,Evaluate,"['from', 'what', 'do', 'as', 'you', 'think', 'that', 'is', 'the', 'mass', 'and', 'why']"
state gives the exact formula for the area of becoming a circle,Remember,"['state', 'gives', 'the', 'exact', 'formula', 'for', 'the', 'area', 'of', 'becoming', 'a', 'circle']"
"it classify of the seven following substances labeled as particle, atom, structural element, molecule, compound",Understand,"['it', 'classify', 'of', 'the', 'seven', 'following', 'substances', 'labeled', 'as', 'particle', ',', 'atom', ',', 'structural', 'element', ',', 'molecule', ',', 'compound']"
they construct such a poster that they will advertise your new food based product in an exciting and and irresistible visual way.,Evaluate,"['they', 'construct', 'such', 'a', 'poster', 'that', 'they', 'will', 'advertise', 'your', 'new', 'food', 'based', 'product', 'in', 'an', 'exciting', 'and', 'and', 'irresistible', 'visual', 'way', '.']"
can you truly differentiate between ethnic chinese english and ethnic north koreans,Analyze,"['can', 'you', 'truly', 'differentiate', 'between', 'ethnic', 'chinese', 'english', 'and', 'ethnic', 'north', 'koreans']"
practitioners conduct only an empirical investigation to produce information or to support a view.,Analyze,"['practitioners', 'conduct', 'only', 'an', 'empirical', 'investigation', 'to', 'produce', 'information', 'or', 'to', 'support', 'a', 'view', '.']"
relate to the principle effects of static reinforcement to classroom interactions.,Apply,"['relate', 'to', 'the', 'principle', 'effects', 'of', 'static', 'reinforcement', 'to', 'classroom', 'interactions', '.']"
how much do you automatically construct algebraic foliations c on a given manifold m?,Apply,"['how', 'much', 'do', 'you', 'automatically', 'construct', 'algebraic', 'foliations', 'c', 'on', 'a', 'given', 'manifold', 'm', '?']"
explain some choices made early in the making recommendations to an appropriate end user.,Evaluate,"['explain', 'some', 'choices', 'made', 'early', 'in', 'the', 'making', 'recommendations', 'to', 'an', 'appropriate', 'end', 'user', '.']"
write such a lame song song about'old george macdonald's who had a bulldozer instead outside of a farm.,Create,"['write', 'such', 'a', 'lame', 'song', 'song', ""about'old"", 'george', 'macdonald', ""'s"", 'who', 'had', 'a', 'bulldozer', 'instead', 'outside', 'of', 'a', 'farm', '.']"
compare two of to the characters mentioned in this short book.,Analyze,"['compare', 'two', 'of', 'to', 'the', 'characters', 'mentioned', 'in', 'this', 'short', 'book', '.']"
examine additionally carefully the relevant given green map while extract on the following yellow page to help you work out for the exercise below.,Analyze,"['examine', 'additionally', 'carefully', 'the', 'relevant', 'given', 'green', 'map', 'while', 'extract', 'on', 'the', 'following', 'yellow', 'page', 'to', 'help', 'you', 'work', 'out', 'for', 'the', 'exercise', 'below', '.']"
